,inning,batting_team,bowling_team,ball,non_striker,batsman,bowler,extra_runs,batsman_run,total_runs,extras,player_out,elimination_kind,fielders_caught
0,1st innings,Kolkata Knight Riders,Punjab Kings,0.1,Shubman Gill,VR Iyer,FA Allen,0,4,4,,,,
1,1st innings,Kolkata Knight Riders,Punjab Kings,0.2,Shubman Gill,VR Iyer,FA Allen,0,0,0,,,,
2,1st innings,Kolkata Knight Riders,Punjab Kings,0.3,Shubman Gill,VR Iyer,FA Allen,0,0,0,,,,
3,1st innings,Kolkata Knight Riders,Punjab Kings,0.4,Shubman Gill,VR Iyer,FA Allen,0,1,1,,,,
4,1st innings,Kolkata Knight Riders,Punjab Kings,0.5,VR Iyer,Shubman Gill,FA Allen,0,1,1,,,,
5,1st innings,Kolkata Knight Riders,Punjab Kings,0.6,Shubman Gill,VR Iyer,FA Allen,0,4,4,,,,
6,1st innings,Kolkata Knight Riders,Punjab Kings,1.1,VR Iyer,Shubman Gill,Mohammed Shami,0,1,1,,,,
7,1st innings,Kolkata Knight Riders,Punjab Kings,1.2,Shubman Gill,VR Iyer,Mohammed Shami,0,0,0,,,,
8,1st innings,Kolkata Knight Riders,Punjab Kings,1.3,Shubman Gill,VR Iyer,Mohammed Shami,0,1,1,,,,
9,1st innings,Kolkata Knight Riders,Punjab Kings,1.4,VR Iyer,Shubman Gill,Mohammed Shami,0,0,0,,,,
10,1st innings,Kolkata Knight Riders,Punjab Kings,1.5,VR Iyer,Shubman Gill,Mohammed Shami,0,4,4,,,,
11,1st innings,Kolkata Knight Riders,Punjab Kings,1.6,VR Iyer,Shubman Gill,Mohammed Shami,0,1,1,,,,
12,1st innings,Kolkata Knight Riders,Punjab Kings,2.1,VR Iyer,Shubman Gill,Arshdeep Singh,0,0,0,,,,
13,1st innings,Kolkata Knight Riders,Punjab Kings,2.2,VR Iyer,Shubman Gill,Arshdeep Singh,1,0,1,wides,,,
14,1st innings,Kolkata Knight Riders,Punjab Kings,2.3,VR Iyer,Shubman Gill,Arshdeep Singh,0,0,0,,Shubman Gill,bowled,
15,1st innings,Kolkata Knight Riders,Punjab Kings,2.4,VR Iyer,RA Tripathi,Arshdeep Singh,1,0,1,wides,,,
16,1st innings,Kolkata Knight Riders,Punjab Kings,2.5,VR Iyer,RA Tripathi,Arshdeep Singh,0,0,0,,,,
17,1st innings,Kolkata Knight Riders,Punjab Kings,2.6,VR Iyer,RA Tripathi,Arshdeep Singh,0,2,2,,,,
18,1st innings,Kolkata Knight Riders,Punjab Kings,2.7,VR Iyer,RA Tripathi,Arshdeep Singh,0,0,0,,,,
19,1st innings,Kolkata Knight Riders,Punjab Kings,2.8,VR Iyer,RA Tripathi,Arshdeep Singh,0,2,2,,,,
20,1st innings,Kolkata Knight Riders,Punjab Kings,3.1,RA Tripathi,VR Iyer,Mohammed Shami,0,1,1,,,,
21,1st innings,Kolkata Knight Riders,Punjab Kings,3.2,VR Iyer,RA Tripathi,Mohammed Shami,0,0,0,,,,
22,1st innings,Kolkata Knight Riders,Punjab Kings,3.3,VR Iyer,RA Tripathi,Mohammed Shami,0,1,1,,,,
23,1st innings,Kolkata Knight Riders,Punjab Kings,3.4,RA Tripathi,VR Iyer,Mohammed Shami,0,1,1,,,,
24,1st innings,Kolkata Knight Riders,Punjab Kings,3.5,VR Iyer,RA Tripathi,Mohammed Shami,0,0,0,,,,
25,1st innings,Kolkata Knight Riders,Punjab Kings,3.6,VR Iyer,RA Tripathi,Mohammed Shami,0,4,4,,,,
26,1st innings,Kolkata Knight Riders,Punjab Kings,4.1,RA Tripathi,VR Iyer,Arshdeep Singh,0,0,0,,,,
27,1st innings,Kolkata Knight Riders,Punjab Kings,4.2,RA Tripathi,VR Iyer,Arshdeep Singh,0,0,0,,,,
28,1st innings,Kolkata Knight Riders,Punjab Kings,4.3,RA Tripathi,VR Iyer,Arshdeep Singh,0,4,4,,,,
29,1st innings,Kolkata Knight Riders,Punjab Kings,4.4,RA Tripathi,VR Iyer,Arshdeep Singh,0,1,1,,,,
30,1st innings,Kolkata Knight Riders,Punjab Kings,4.5,VR Iyer,RA Tripathi,Arshdeep Singh,0,1,1,,,,
31,1st innings,Kolkata Knight Riders,Punjab Kings,4.6,RA Tripathi,VR Iyer,Arshdeep Singh,0,1,1,,,,
32,1st innings,Kolkata Knight Riders,Punjab Kings,5.1,RA Tripathi,VR Iyer,NT Ellis,0,0,0,,,,
33,1st innings,Kolkata Knight Riders,Punjab Kings,5.2,RA Tripathi,VR Iyer,NT Ellis,0,4,4,,,,
34,1st innings,Kolkata Knight Riders,Punjab Kings,5.3,RA Tripathi,VR Iyer,NT Ellis,0,4,4,,,,
35,1st innings,Kolkata Knight Riders,Punjab Kings,5.4,RA Tripathi,VR Iyer,NT Ellis,0,0,0,,,,
36,1st innings,Kolkata Knight Riders,Punjab Kings,5.5,RA Tripathi,VR Iyer,NT Ellis,0,1,1,,,,
