,inning,batting_team,bowling_team,ball,non_striker,batsman,bowler,extra_runs,batsman_run,total_runs,extras,player_out,elimination_kind,fielders_caught
0,1st innings,Punjab Kings,Sunrisers Hyderabad,0.1,MA Agarwal,KL Rahul,Sandeep Sharma,0,0,0,0,0,0,0
1,1st innings,Punjab Kings,Sunrisers Hyderabad,0.2,MA Agarwal,KL Rahul,Sandeep Sharma,0,0,0,0,0,0,0
2,1st innings,Punjab Kings,Sunrisers Hyderabad,0.3,MA Agarwal,KL Rahul,Sandeep Sharma,0,1,1,0,0,0,0
3,1st innings,Punjab Kings,Sunrisers Hyderabad,0.4,KL Rahul,MA Agarwal,Sandeep Sharma,0,1,1,0,0,0,0
4,1st innings,Punjab Kings,Sunrisers Hyderabad,0.5,MA Agarwal,KL Rahul,Sandeep Sharma,0,1,1,0,0,0,0
5,1st innings,Punjab Kings,Sunrisers Hyderabad,0.6,KL Rahul,MA Agarwal,Sandeep Sharma,0,0,0,0,0,0,0
6,1st innings,Punjab Kings,Sunrisers Hyderabad,1.1,MA Agarwal,KL Rahul,B Kumar,0,0,0,0,0,0,0
7,1st innings,Punjab Kings,Sunrisers Hyderabad,1.2,MA Agarwal,KL Rahul,B Kumar,0,0,0,0,0,0,0
8,1st innings,Punjab Kings,Sunrisers Hyderabad,1.3,MA Agarwal,KL Rahul,B Kumar,0,4,4,0,0,0,0
9,1st innings,Punjab Kings,Sunrisers Hyderabad,1.4,MA Agarwal,KL Rahul,B Kumar,0,2,2,0,0,0,0
10,1st innings,Punjab Kings,Sunrisers Hyderabad,1.5,MA Agarwal,KL Rahul,B Kumar,0,1,1,0,0,0,0
11,1st innings,Punjab Kings,Sunrisers Hyderabad,1.6,KL Rahul,MA Agarwal,B Kumar,0,3,3,0,0,0,0
12,1st innings,Punjab Kings,Sunrisers Hyderabad,2.1,KL Rahul,MA Agarwal,Sandeep Sharma,0,1,1,0,0,0,0
13,1st innings,Punjab Kings,Sunrisers Hyderabad,2.2,MA Agarwal,KL Rahul,Sandeep Sharma,0,0,0,0,0,0,0
14,1st innings,Punjab Kings,Sunrisers Hyderabad,2.3,MA Agarwal,KL Rahul,Sandeep Sharma,0,0,0,0,0,0,0
15,1st innings,Punjab Kings,Sunrisers Hyderabad,2.4,MA Agarwal,KL Rahul,Sandeep Sharma,0,0,0,0,0,0,0
16,1st innings,Punjab Kings,Sunrisers Hyderabad,2.5,MA Agarwal,KL Rahul,Sandeep Sharma,0,4,4,0,0,0,0
17,1st innings,Punjab Kings,Sunrisers Hyderabad,2.6,MA Agarwal,KL Rahul,Sandeep Sharma,0,1,1,0,0,0,0
