,inning,batting_team,bowling_team,ball,non_striker,batsman,bowler,extra_runs,batsman_run,total_runs,extras,player_out,elimination_kind,fielders_caught
0,1st innings,Sunrisers Hyderabad,Delhi Capitals,0.1,WP Saha,DA Warner,A Nortje,0,0,0,,,,
1,1st innings,Sunrisers Hyderabad,Delhi Capitals,0.2,WP Saha,DA Warner,A Nortje,0,0,0,,,,
2,1st innings,Sunrisers Hyderabad,Delhi Capitals,0.3,WP Saha,DA Warner,A Nortje,0,0,0,,DA Warner,caught,AR Patel
3,1st innings,Sunrisers Hyderabad,Delhi Capitals,0.4,WP Saha,KS Williamson,A Nortje,0,2,2,,,,
4,1st innings,Sunrisers Hyderabad,Delhi Capitals,0.5,WP Saha,KS Williamson,A Nortje,0,0,0,,,,
5,1st innings,Sunrisers Hyderabad,Delhi Capitals,0.6,WP Saha,KS Williamson,A Nortje,4,0,4,legbyes,,,
6,1st innings,Sunrisers Hyderabad,Delhi Capitals,1.1,KS Williamson,WP Saha,Avesh Khan,0,0,0,,,,
7,1st innings,Sunrisers Hyderabad,Delhi Capitals,1.2,KS Williamson,WP Saha,Avesh Khan,0,1,1,,,,
8,1st innings,Sunrisers Hyderabad,Delhi Capitals,1.3,WP Saha,KS Williamson,Avesh Khan,0,1,1,,,,
9,1st innings,Sunrisers Hyderabad,Delhi Capitals,1.4,KS Williamson,WP Saha,Avesh Khan,0,0,0,,,,
10,1st innings,Sunrisers Hyderabad,Delhi Capitals,1.5,KS Williamson,WP Saha,Avesh Khan,0,4,4,,,,
11,1st innings,Sunrisers Hyderabad,Delhi Capitals,1.6,KS Williamson,WP Saha,Avesh Khan,0,0,0,,,,
12,1st innings,Sunrisers Hyderabad,Delhi Capitals,2.1,WP Saha,KS Williamson,A Nortje,0,1,1,,,,
13,1st innings,Sunrisers Hyderabad,Delhi Capitals,2.2,KS Williamson,WP Saha,A Nortje,0,1,1,,,,
14,1st innings,Sunrisers Hyderabad,Delhi Capitals,2.3,WP Saha,KS Williamson,A Nortje,0,0,0,,,,
15,1st innings,Sunrisers Hyderabad,Delhi Capitals,2.4,WP Saha,KS Williamson,A Nortje,0,1,1,,,,
16,1st innings,Sunrisers Hyderabad,Delhi Capitals,2.5,KS Williamson,WP Saha,A Nortje,0,0,0,,,,
17,1st innings,Sunrisers Hyderabad,Delhi Capitals,2.6,KS Williamson,WP Saha,A Nortje,1,0,1,legbyes,,,
18,1st innings,Sunrisers Hyderabad,Delhi Capitals,3.1,KS Williamson,WP Saha,AR Patel,0,4,4,,,,
19,1st innings,Sunrisers Hyderabad,Delhi Capitals,3.2,KS Williamson,WP Saha,AR Patel,0,1,1,,,,
20,1st innings,Sunrisers Hyderabad,Delhi Capitals,3.3,WP Saha,KS Williamson,AR Patel,0,0,0,,,,
